Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD17,OUT018,3472.9140625
FDS52,OUT013,1648.9140625
FDU40,OUT027,4520.9140625
FDU52,OUT046,2506.9140625
FDI05,OUT018,976.9140625
FDH53,OUT049,1384.9140625
FDA52,OUT046,2869.9140625
FDG28,OUT018,3642.9140625
FDB05,OUT017,4038.9140625
FDC53,OUT045,1606.9140625
FDX28,OUT049,1628.9140625
FDU28,OUT035,3052.9140625
FDE41,OUT013,1436.9140625
FDU16,OUT035,1379.9140625
FDW16,OUT045,1482.9140625
FDX28,OUT013,1607.9140625
FDT28,OUT027,3800.9140625
FDR28,OUT027,4069.9140625
FDY52,OUT035,1048.9140625
FDY28,OUT049,3443.9140625
FDF17,OUT027,4536.9140625
FDK52,OUT046,3614.9140625
FDJ28,OUT013,3027.9140625
FDP40,OUT045,1826.9140625
FDU52,OUT013,2469.9140625
FDG04,OUT013,2989.9140625
FDR52,OUT046,3114.9140625
FDE29,OUT035,999.9140625
FDC41,OUT018,918.9140625
FDG40,OUT049,622.9140625
FDK28,OUT035,4066.9140625
FDA16,OUT049,3518.9140625
FDA40,OUT045,1458.9140625
FDK40,OUT035,4180.9140625
FDO04,OUT013,913.9140625
FDK41,OUT018,1038.9140625
FDW52,OUT046,2696.9140625
FDS40,OUT035,638.9140625
FDJ53,OUT045,1945.9140625
FDO28,OUT045,1902.9140625
FDF29,OUT017,2188.9140625
FDI53,OUT019,698.9140625
FDD53,OUT035,700.9140625
FDT04,OUT049,660.9140625
FDY04,OUT019,700.9140625
FDF41,OUT013,3838.9140625
FDF28,OUT045,1986.9140625
FDJ40,OUT017,1920.9140625
FDX16,OUT049,2378.9140625
FDY16,OUT018,2659.9140625
FDZ28,OUT027,3480.9140625
FDR16,OUT010,1501.9140625
FDD28,OUT035,971.9140625
FDM28,OUT035,2885.9140625
FDF16,OUT018,2076.9140625
FDB41,OUT013,818.9140625
FDJ28,OUT018,2736.9140625
FDE04,OUT046,2916.9140625
FDN16,OUT027,3102.9140625
FDR16,OUT019,1491.9140625
FDB29,OUT027,3297.9140625
FDE17,OUT019,530.9140625
FDB05,OUT035,3947.9140625
FDH16,OUT010,-441.0859375
FDA40,OUT027,2842.9140625
FDF52,OUT046,2942.9140625
FDQ28,OUT018,2216.9140625
FDD29,OUT045,3992.9140625
FDJ53,OUT013,1926.9140625
FDQ28,OUT035,2492.9140625
FDR04,OUT035,1578.9140625
FDG40,OUT035,606.9140625
FDL04,OUT045,1667.9140625
FDO40,OUT045,2352.9140625
FDU28,OUT049,3020.9140625
FDQ04,OUT027,2089.9140625
FDD17,OUT027,5158.9140625
FDO16,OUT013,1348.9140625
FDU04,OUT045,1954.9140625
FDL52,OUT035,710.9140625
FDF28,OUT010,132.9140625
FDA28,OUT019,104.9140625
FDE05,OUT018,2071.9140625
FDJ16,OUT027,2388.9140625
FDN52,OUT010,-485.0859375
FDU04,OUT017,2040.9140625
FDI41,OUT049,2380.9140625
FDF41,OUT010,1967.9140625
FDE05,OUT035,2404.9140625
FDT52,OUT013,3908.9140625
FDX40,OUT027,2038.9140625
FDI40,OUT013,1627.9140625
FDV52,OUT035,1946.9140625
FDE53,OUT018,1444.9140625
FDF17,OUT013,3126.9140625
FDE28,OUT018,3366.9140625
FDI53,OUT027,3994.9140625
FDR40,OUT046,1429.9140625
FDQ28,OUT019,570.9140625
FDL16,OUT027,2160.9140625
FDE29,OUT010,-961.0859375
FDL28,OUT027,5073.9140625
FDE17,OUT018,2152.9140625
FDN40,OUT018,2137.9140625
FDL16,OUT010,-1211.0859375
FDJ52,OUT046,2612.9140625
FDP52,OUT013,3678.9140625
FDG28,OUT013,3894.9140625
FDF17,OUT018,2805.9140625
FDM28,OUT027,4279.9140625
FDN40,OUT049,2490.9140625
FDZ16,OUT049,3143.9140625
FDI16,OUT019,-1017.0859375
FDW40,OUT017,2411.9140625
FDC28,OUT018,1445.9140625
FDU16,OUT018,1102.9140625
FDI05,OUT027,2696.9140625
FDV16,OUT027,2040.9140625
FDM52,OUT027,3788.9140625
FDW40,OUT049,2316.9140625
FDQ16,OUT046,1779.9140625
FDY16,OUT049,2994.9140625
FDH52,OUT018,739.9140625
FDB53,OUT013,2343.9140625
FDG05,OUT035,2568.9140625
FDU52,OUT017,2562.9140625
FDH52,OUT046,1102.9140625
FDZ16,OUT045,3102.9140625
FDQ04,OUT035,684.9140625
FDK04,OUT035,980.9140625
FDS04,OUT049,2304.9140625
FDQ28,OUT010,562.9140625
FDO28,OUT018,1663.9140625
FDR16,OUT045,3398.9140625
FDU28,OUT045,2999.9140625
FDW40,OUT045,2286.9140625
FDW52,OUT018,2385.9140625
FDM16,OUT035,1267.9140625
FDQ04,OUT013,719.9140625
FDG04,OUT027,4420.9140625
FDV40,OUT027,2592.9140625
FDD28,OUT045,952.9140625
FDV40,OUT018,918.9140625
FDP04,OUT013,1058.9140625
FDM04,OUT019,-1047.0859375
FDL16,OUT045,750.9140625
FDT16,OUT010,2233.9140625
FDN16,OUT018,1392.9140625
FDW16,OUT017,1609.9140625
FDQ52,OUT010,1958.9140625
FDF53,OUT018,2588.9140625
FDZ04,OUT035,1071.9140625
FDM04,OUT045,892.9140625
FDH04,OUT035,1559.9140625
FDY40,OUT049,878.9140625
FDY28,OUT027,4790.9140625
FDG52,OUT045,767.9140625
FDW04,OUT035,2142.9140625
FDG04,OUT049,3012.9140625
FDX28,OUT017,1716.9140625
FDW04,OUT013,2121.9140625
FDD53,OUT045,684.9140625
FDI28,OUT010,-648.0859375
FDT52,OUT045,3911.9140625
FDB05,OUT018,3634.9140625
FDM16,OUT013,1250.9140625
FDG04,OUT017,3079.9140625
FDQ04,OUT017,810.9140625
FDH04,OUT027,2922.9140625
FDX52,OUT046,3113.9140625
FDS40,OUT046,664.9140625
FDH41,OUT017,3497.9140625
FDH04,OUT013,1516.9140625
FDA28,OUT045,2052.9140625
FDD16,OUT027,2644.9140625
FDM40,OUT010,330.9140625
FDJ16,OUT013,933.9140625
FDI05,OUT019,-710.0859375
FDF29,OUT046,2181.9140625
FDG40,OUT018,296.9140625
FDY40,OUT035,898.9140625
FDM16,OUT017,1332.9140625
FDH41,OUT018,3096.9140625
FDR16,OUT017,3528.9140625
FDF28,OUT019,125.9140625
FDN28,OUT045,1712.9140625
FDA52,OUT010,914.9140625
FDP40,OUT027,3264.9140625
FDJ41,OUT049,4170.9140625
FDB29,OUT046,1920.9140625
FDH40,OUT049,1400.9140625
FDB41,OUT017,892.9140625
FDN28,OUT027,3106.9140625
FDP04,OUT017,1174.9140625
FDJ16,OUT045,945.9140625
FDA28,OUT013,2046.9140625
FDL28,OUT045,3676.9140625
FDT04,OUT019,-1315.0859375
FDJ28,OUT045,3020.9140625
FDH52,OUT035,1084.9140625
FDU16,OUT046,1402.9140625
FDW28,OUT049,3118.9140625
FDK16,OUT019,-449.0859375
FDG40,OUT013,574.9140625
FDZ28,OUT019,139.9140625
FDV52,OUT019,-49.0859375
FDE53,OUT019,-199.0859375
FDD28,OUT013,944.9140625
FDG53,OUT027,3685.9140625
FDP04,OUT019,-863.0859375
FDS04,OUT027,3657.9140625
FDX28,OUT010,-297.0859375
FDB41,OUT027,2224.9140625
FDG53,OUT046,2304.9140625
FDG16,OUT027,4804.9140625
FDK04,OUT018,644.9140625
FDB17,OUT018,2563.9140625
FDH28,OUT013,684.9140625
FDH17,OUT027,3022.9140625
FDB41,OUT049,851.9140625
FDV28,OUT049,671.9140625
FDV28,OUT045,612.9140625
FDT52,OUT019,1999.9140625
FDW40,OUT027,3716.9140625
FDM40,OUT018,1970.9140625
FDN52,OUT017,1556.9140625
FDE04,OUT017,2968.9140625
FDG28,OUT045,3914.9140625
FDD53,OUT013,712.9140625
FDE05,OUT049,2369.9140625
FDA52,OUT018,2524.9140625
FDT28,OUT018,2080.9140625
FDQ04,OUT018,414.9140625
FDO04,OUT049,944.9140625
FDR40,OUT018,1056.9140625
FDG05,OUT013,2522.9140625
FDN52,OUT013,1402.9140625
FDU16,OUT017,1516.9140625
FDC28,OUT035,1784.9140625
FDQ16,OUT019,-167.0859375
FDX16,OUT027,3789.9140625
FDM16,OUT027,2664.9140625
FDI05,OUT045,1252.9140625
FDU52,OUT049,2494.9140625
FDE41,OUT027,2816.9140625
FDA52,OUT017,2916.9140625
FDE29,OUT017,1062.9140625
FDD17,OUT019,1832.9140625
FDB53,OUT018,2065.9140625
FDN52,OUT046,1488.9140625
FDG52,OUT017,835.9140625
FDW04,OUT018,1837.9140625
FDU28,OUT010,1094.9140625
FDW16,OUT010,-393.0859375
FDG04,OUT046,3019.9140625
FDM40,OUT027,3682.9140625
FDO40,OUT013,2393.9140625
FDD05,OUT035,1942.9140625
FDC17,OUT019,1442.9140625
FDK52,OUT035,3562.9140625
FDF28,OUT013,2053.9140625
FDO40,OUT035,2422.9140625
FDP16,OUT045,3871.9140625
FDE53,OUT049,1726.9140625
FDI04,OUT017,3282.9140625
FDB53,OUT019,393.9140625
FDF29,OUT010,213.9140625
FDG41,OUT027,3228.9140625
FDI40,OUT019,-330.0859375
FDI04,OUT010,1232.9140625
FDR52,OUT049,3088.9140625
FDF53,OUT027,4340.9140625
FDE53,OUT035,1746.9140625
FDF28,OUT018,1761.9140625
FDL28,OUT017,3752.9140625
FDK04,OUT049,952.9140625
FDB05,OUT045,3896.9140625
FDI16,OUT017,974.9140625
FDU04,OUT027,3392.9140625
FDU40,OUT049,3104.9140625
FDQ40,OUT045,2832.9140625
FDA28,OUT049,2084.9140625
FDD16,OUT017,1322.9140625
FDD53,OUT046,768.9140625
FDT16,OUT017,4268.9140625
FDR40,OUT035,1356.9140625
FDN52,OUT035,1456.9140625
FDL16,OUT046,791.9140625
FDI41,OUT010,445.9140625
FDH04,OUT010,-425.0859375
FDA16,OUT045,3512.9140625
FDH16,OUT035,1502.9140625
FDZ04,OUT018,726.9140625
FDW16,OUT019,-395.0859375
FDI53,OUT010,639.9140625
FDY40,OUT027,2256.9140625
FDF53,OUT045,2912.9140625
FDR16,OUT046,3438.9140625
FDG29,OUT018,410.9140625
FDZ40,OUT046,922.9140625
FDV04,OUT018,2234.9140625
FDC05,OUT019,1234.9140625
FDU40,OUT019,1136.9140625
FDF28,OUT035,2054.9140625
FDJ28,OUT049,3088.9140625
FDB17,OUT035,2865.9140625
FDM40,OUT049,2256.9140625
FDI53,OUT046,2625.9140625
FDG16,OUT035,3430.9140625
FDD53,OUT018,380.9140625
FDL16,OUT035,740.9140625
FDY52,OUT018,731.9140625
FDX52,OUT049,3161.9140625
FDE53,OUT013,1686.9140625
FDD16,OUT018,936.9140625
FDD05,OUT010,30.9140625
FDI52,OUT046,2009.9140625
FDF17,OUT019,1210.9140625
FDP40,OUT017,1941.9140625
FDC41,OUT045,1202.9140625
FDG53,OUT045,2202.9140625
FDZ40,OUT013,903.9140625
FDG28,OUT010,1985.9140625
FDZ28,OUT013,2088.9140625
FDN28,OUT013,1700.9140625
FDE16,OUT013,3296.9140625
FDX40,OUT018,326.9140625
FDX52,OUT027,4544.9140625
FDQ04,OUT045,654.9140625
FDM16,OUT045,1271.9140625
FDG05,OUT018,2207.9140625
FDC05,OUT027,4580.9140625
FDY04,OUT046,2654.9140625
FDJ53,OUT010,6.9140625
FDN16,OUT019,-247.0859375
FDM52,OUT013,2330.9140625
FDH05,OUT017,3788.9140625
FDE16,OUT035,3309.9140625
FDF53,OUT017,2995.9140625
FDX52,OUT013,3086.9140625
FDE28,OUT045,3615.9140625
FDO28,OUT017,1998.9140625
FDI16,OUT045,888.9140625
FDH41,OUT049,3445.9140625
FDZ52,OUT045,1754.9140625
FDC05,OUT046,3169.9140625
FDW04,OUT049,2121.9140625
FDS16,OUT046,2399.9140625
FDN40,OUT027,3868.9140625
FDL40,OUT017,1674.9140625
FDD16,OUT045,1188.9140625
FDH16,OUT018,1192.9140625
FDY52,OUT010,-873.0859375
FDN52,OUT018,1112.9140625
FDD16,OUT013,1238.9140625
FDG28,OUT049,3920.9140625
FDC17,OUT045,3335.9140625
FDC29,OUT045,1875.9140625
FDN16,OUT035,1706.9140625
FDO04,OUT035,908.9140625
FDY40,OUT045,811.9140625
FDR40,OUT019,-576.0859375
FDK16,OUT046,1593.9140625
FDI28,OUT017,1413.9140625
FDJ53,OUT019,-33.0859375
FDE28,OUT046,3702.9140625
FDF17,OUT035,3140.9140625
FDI28,OUT035,1292.9140625
FDU16,OUT027,2836.9140625
FDZ04,OUT027,2492.9140625
FDG17,OUT045,3910.9140625
FDJ52,OUT013,2570.9140625
FDH05,OUT010,1761.9140625
FDF16,OUT035,2380.9140625
FDE41,OUT018,1136.9140625
FDH17,OUT018,1300.9140625
FDJ41,OUT045,4134.9140625
FDX28,OUT045,1570.9140625
FDM52,OUT049,2416.9140625
FDO28,OUT046,1944.9140625
FDY28,OUT046,3438.9140625
FDW40,OUT019,330.9140625
FDE17,OUT027,3884.9140625
FDK41,OUT019,-577.0859375
FDG29,OUT045,704.9140625
FDD28,OUT018,682.9140625
FDV40,OUT010,-695.0859375
FDM40,OUT045,2224.9140625
FDC28,OUT013,1774.9140625
FDH04,OUT049,1557.9140625
FDH41,OUT010,1442.9140625
FDQ04,OUT046,718.9140625
FDZ52,OUT010,-175.0859375
FDL04,OUT018,1380.9140625
FDP52,OUT049,3660.9140625
FDK41,OUT010,-580.0859375
FDJ04,OUT027,3330.9140625
FDC53,OUT049,1655.9140625
FDV52,OUT027,3322.9140625
FDR40,OUT017,1478.9140625
FDJ04,OUT017,1994.9140625
FDA40,OUT010,-488.0859375
FDI53,OUT045,2595.9140625
FDK28,OUT045,4040.9140625
FDU52,OUT010,576.9140625
FDM04,OUT027,2346.9140625
FDJ40,OUT049,1848.9140625
FDT04,OUT027,2060.9140625
FDV52,OUT013,1896.9140625
FDH53,OUT027,2810.9140625
FDU28,OUT013,3000.9140625
FDS28,OUT019,-991.0859375
FDG41,OUT045,1793.9140625
FDU40,OUT017,3142.9140625
FDT16,OUT035,4185.9140625
FDH04,OUT045,1488.9140625
FDA16,OUT013,3492.9140625
FDQ28,OUT049,2502.9140625
FDL40,OUT046,1576.9140625
FDC41,OUT035,1234.9140625
FDC05,OUT013,3118.9140625
FDL52,OUT045,674.9140625
FDH53,OUT045,1374.9140625
FDP16,OUT035,3912.9140625
FDY28,OUT010,1521.9140625
FDP16,OUT013,3898.9140625
FDR28,OUT013,2638.9140625
FDI40,OUT049,1705.9140625
FDJ40,OUT045,1808.9140625
FDG41,OUT013,1784.9140625
FDK04,OUT013,974.9140625
FDY16,OUT017,3053.9140625
FDH40,OUT035,1400.9140625
FDG40,OUT019,-1356.0859375
FDG17,OUT046,3954.9140625
FDG17,OUT035,3930.9140625
FDJ28,OUT035,3066.9140625
FDJ40,OUT046,1839.9140625
FDZ40,OUT010,-1046.0859375
FDT16,OUT013,4127.9140625
FDZ16,OUT018,2798.9140625
FDZ28,OUT049,2093.9140625
FDZ28,OUT035,2110.9140625
FDP52,OUT019,1730.9140625
FDI05,OUT013,1232.9140625
FDX40,OUT049,672.9140625
FDA52,OUT019,876.9140625
FDF28,OUT049,2088.9140625
FDQ52,OUT046,3951.9140625
FDL52,OUT049,746.9140625
FDW28,OUT017,3202.9140625
FDL40,OUT049,1603.9140625
FDL28,OUT018,3382.9140625
FDH52,OUT045,1077.9140625
FDE04,OUT027,4340.9140625
FDR28,OUT045,2600.9140625
FDD41,OUT035,1734.9140625
FDE16,OUT046,3374.9140625
FDK41,OUT049,1414.9140625
FDG17,OUT013,3884.9140625
FDL28,OUT049,3720.9140625
FDM28,OUT018,2542.9140625
FDN52,OUT045,1402.9140625
FDZ16,OUT046,3103.9140625
FDV16,OUT045,625.9140625
FDW52,OUT045,2630.9140625
FDJ41,OUT019,2220.9140625
FDO04,OUT045,936.9140625
FDI05,OUT035,1251.9140625
FDF05,OUT019,2204.9140625
FDD16,OUT049,1245.9140625
FDH52,OUT013,1082.9140625
FDK16,OUT017,1631.9140625
FDF17,OUT046,3153.9140625
FDP04,OUT035,1050.9140625
FDJ52,OUT027,4000.9140625
FDX16,OUT017,2500.9140625
FDK28,OUT049,4128.9140625
FDA40,OUT018,1164.9140625
FDG41,OUT046,1828.9140625
FDW52,OUT035,2654.9140625
FDX28,OUT046,1600.9140625
FDH40,OUT045,1320.9140625
FDU52,OUT035,2524.9140625
FDN04,OUT049,2926.9140625
FDI16,OUT049,904.9140625
FDU04,OUT013,1984.9140625
FDI53,OUT018,2298.9140625
FDT40,OUT049,2042.9140625
FDG40,OUT045,586.9140625
FDM28,OUT017,2927.9140625
FDB05,OUT013,3915.9140625
FDP28,OUT027,5549.9140625
FDS40,OUT018,364.9140625
FDA16,OUT017,3582.9140625
FDF04,OUT027,5510.9140625
FDW16,OUT018,1248.9140625
FDG16,OUT018,3086.9140625
FDH56,OUT046,2016.9140625
FDT44,OUT017,2042.9140625
FDQ56,OUT045,1436.9140625
FDA31,OUT013,2830.9140625
FDE21,OUT035,1955.9140625
FDU31,OUT027,4974.9140625
FDY19,OUT010,4.9140625
FDS31,OUT017,3058.9140625
FDJ20,OUT017,2124.9140625
FDV44,OUT027,4518.9140625
FDR07,OUT017,1708.9140625
FDV56,OUT035,1874.9140625
FDB33,OUT010,676.9140625
FDE21,OUT013,1932.9140625
FDJ08,OUT027,4481.9140625
FDM20,OUT045,3952.9140625
FDH08,OUT013,3724.9140625
FDS20,OUT046,3006.9140625
FDK44,OUT049,2842.9140625
FDH08,OUT018,3396.9140625
FDC09,OUT035,1775.9140625
FDF32,OUT035,3227.9140625
FDM44,OUT046,1737.9140625
FDQ07,OUT019,1618.9140625
FDZ56,OUT046,2792.9140625
FDA56,OUT018,1750.9140625
FDM20,OUT049,3968.9140625
FDD08,OUT010,-1211.0859375
FDY19,OUT017,2046.9140625
FDU43,OUT045,3872.9140625
FDI44,OUT035,1350.9140625
FDP31,OUT045,1142.9140625
FDI56,OUT049,1551.9140625
FDU07,OUT027,3861.9140625
FDR31,OUT010,470.9140625
FDM32,OUT035,1560.9140625
FDB33,OUT027,3998.9140625
FDK56,OUT046,3022.9140625
FDW20,OUT018,1750.9140625
FDD32,OUT010,-474.0859375
FDF32,OUT017,3277.9140625
FDN31,OUT018,2762.9140625
FDN20,OUT049,2778.9140625
FDV56,OUT049,1861.9140625
FDX32,OUT046,2460.9140625
FDY08,OUT035,2328.9140625
FDC44,OUT018,1556.9140625
FDB45,OUT035,1762.9140625
FDZ43,OUT017,4007.9140625
FDU08,OUT046,1698.9140625
FDV43,OUT019,-1161.0859375
FDP20,OUT017,2198.9140625
FDK32,OUT046,2541.9140625
FDT31,OUT035,3061.9140625
FDE09,OUT046,1912.9140625
FDG45,OUT049,3468.9140625
FDC09,OUT046,1794.9140625
FDH45,OUT027,2240.9140625
FDV32,OUT046,1163.9140625
FDS32,OUT013,2334.9140625
FDP31,OUT013,1115.9140625
FDE45,OUT010,970.9140625
FDS20,OUT018,2662.9140625
FDY31,OUT010,461.9140625
FDF45,OUT027,2518.9140625
FDB57,OUT049,3648.9140625
FDM32,OUT017,1631.9140625
FDU44,OUT013,2652.9140625
FDR56,OUT046,3231.9140625
FDB21,OUT049,3896.9140625
FDQ55,OUT017,2025.9140625
FDZ19,OUT045,2824.9140625
FDB09,OUT027,3481.9140625
FDT44,OUT035,1969.9140625
FDK32,OUT013,2532.9140625
FDV08,OUT035,799.9140625
FDS07,OUT027,3323.9140625
FDG32,OUT018,3258.9140625
FDS08,OUT049,2878.9140625
FDQ19,OUT035,3940.9140625
FDD09,OUT035,2938.9140625
FDX07,OUT017,3108.9140625
FDR07,OUT035,1630.9140625
FDF20,OUT017,3254.9140625
FDP07,OUT010,1232.9140625
FDT56,OUT049,1086.9140625
FDP20,OUT027,3521.9140625
FDA56,OUT017,2124.9140625
FDB09,OUT013,2026.9140625
FDZ44,OUT027,3371.9140625
FDQ32,OUT013,2104.9140625
FDD09,OUT010,1016.9140625
FDX32,OUT013,2364.9140625
FDA08,OUT049,2727.9140625
FDV31,OUT027,4305.9140625
FDX08,OUT017,3062.9140625
FDD33,OUT046,3742.9140625
FDL08,OUT018,3654.9140625
FDP19,OUT018,1811.9140625
FDK44,OUT013,2810.9140625
FDD32,OUT035,1408.9140625
FDC57,OUT017,3255.9140625
FDW08,OUT045,1750.9140625
FDQ07,OUT017,3711.9140625
FDP08,OUT018,2880.9140625
FDU44,OUT046,2733.9140625
FDU32,OUT049,2056.9140625
FDY56,OUT045,3672.9140625
FDX08,OUT027,4362.9140625
FDT20,OUT010,-1207.0859375
FDZ44,OUT013,1966.9140625
FDS08,OUT017,2986.9140625
FDO56,OUT049,2005.9140625
FDF08,OUT049,1580.9140625
FDX08,OUT013,2938.9140625
FDM44,OUT027,3132.9140625
FDL44,OUT019,708.9140625
FDX43,OUT013,2735.9140625
FDG20,OUT049,2897.9140625
FDS07,OUT049,1903.9140625
FDM08,OUT027,5042.9140625
FDI45,OUT027,4238.9140625
FDU43,OUT019,1916.9140625
FDB56,OUT017,3180.9140625
FDD20,OUT013,2056.9140625
FDD32,OUT027,2844.9140625
FDM20,OUT035,3965.9140625
FDP20,OUT035,2066.9140625
FDV19,OUT027,4059.9140625
FDD45,OUT019,-389.0859375
FDE09,OUT013,1835.9140625
FDY43,OUT045,2752.9140625
FDZ31,OUT017,3200.9140625
FDK08,OUT017,1808.9140625
FDD33,OUT035,3768.9140625
FDM56,OUT049,1842.9140625
FDE57,OUT035,2342.9140625
FDM32,OUT045,1492.9140625
FDU43,OUT049,3920.9140625
FDR07,OUT046,1636.9140625
FDT31,OUT027,4488.9140625
FDP08,OUT010,1212.9140625
FDV55,OUT013,2384.9140625
FDW20,OUT049,2038.9140625
FDF45,OUT035,1070.9140625
FDS19,OUT027,2782.9140625
FDM32,OUT049,1514.9140625
FDZ55,OUT049,2646.9140625
FDA19,OUT018,1853.9140625
FDT43,OUT027,2328.9140625
FDD20,OUT045,2048.9140625
FDZ07,OUT046,1146.9140625
FDF08,OUT027,2958.9140625
FDN31,OUT017,3183.9140625
FDD56,OUT027,4310.9140625
FDB32,OUT045,1600.9140625
FDY08,OUT013,2317.9140625
FDC32,OUT049,1586.9140625
FDF09,OUT017,819.9140625
FDY08,OUT046,2332.9140625
FDK32,OUT035,2544.9140625
FDA56,OUT010,80.9140625
FDP56,OUT046,906.9140625
FDH44,OUT018,2136.9140625
FDS56,OUT018,3980.9140625
FDC32,OUT046,1584.9140625
FDC57,OUT027,4558.9140625
FDS55,OUT046,2438.9140625
FDY20,OUT027,2976.9140625
FDW55,OUT045,4020.9140625
FDX44,OUT045,1482.9140625
FDT20,OUT018,424.9140625
FDO44,OUT017,1919.9140625
FDZ19,OUT013,2829.9140625
FDC20,OUT010,-947.0859375
FDB32,OUT046,1610.9140625
FDD08,OUT019,-1221.0859375
FDG57,OUT027,2294.9140625
FDR07,OUT013,1612.9140625
FDQ08,OUT013,1084.9140625
FDU56,OUT045,2964.9140625
FDT19,OUT017,2944.9140625
FDU32,OUT018,1722.9140625
FDD56,OUT049,2874.9140625
FDU31,OUT010,1634.9140625
FDN32,OUT019,1083.9140625
FDJ08,OUT035,3124.9140625
FDO31,OUT049,1464.9140625
FDB08,OUT019,664.9140625
FDB08,OUT013,2608.9140625
FDR56,OUT010,1244.9140625
FDZ20,OUT018,3766.9140625
FDA20,OUT045,3032.9140625
FDV31,OUT035,2859.9140625
FDE57,OUT046,2359.9140625
FDE09,OUT018,1552.9140625
FDT19,OUT010,905.9140625
FDH56,OUT027,3348.9140625
FDR20,OUT013,880.9140625
FDU56,OUT035,3010.9140625
FDS32,OUT019,425.9140625
FDY56,OUT035,3665.9140625
FDH08,OUT017,3778.9140625
FDB45,OUT017,1828.9140625
FDN08,OUT049,1992.9140625
FDK56,OUT017,3130.9140625
FDQ19,OUT046,3986.9140625
FDD33,OUT010,1777.9140625
FDJ56,OUT035,1666.9140625
FDJ20,OUT046,2092.9140625
FDB09,OUT045,2059.9140625
FDH08,OUT010,1760.9140625
FDD20,OUT019,102.9140625
FDU31,OUT019,1600.9140625
FDI08,OUT013,4049.9140625
FDC21,OUT049,1899.9140625
FDS08,OUT010,966.9140625
FDA43,OUT035,3154.9140625
FDR56,OUT045,3184.9140625
FDW08,OUT046,1766.9140625
FDY32,OUT017,2740.9140625
FDS44,OUT035,3870.9140625
FDY32,OUT018,2328.9140625
FDY44,OUT013,3182.9140625
FDV31,OUT017,2951.9140625
FDF09,OUT046,738.9140625
FDT44,OUT046,1974.9140625
FDP56,OUT035,886.9140625
FDW44,OUT035,2855.9140625
FDU43,OUT018,3548.9140625
FDN56,OUT010,494.9140625
FDP19,OUT017,2196.9140625
FDG44,OUT017,1060.9140625
FDM56,OUT045,1814.9140625
FDB33,OUT046,2610.9140625
FDF20,OUT018,2917.9140625
FDA19,OUT017,2245.9140625
FDC56,OUT013,1974.9140625
FDA31,OUT010,866.9140625
FDE57,OUT045,2296.9140625
FDR19,OUT035,2393.9140625
FDZ08,OUT046,1443.9140625
FDI45,OUT019,944.9140625
FDM20,OUT010,1984.9140625
FDX08,OUT035,2931.9140625
FDK32,OUT018,2216.9140625
FDX56,OUT035,3368.9140625
FDT32,OUT045,3091.9140625
FDR31,OUT035,2442.9140625
FDC56,OUT027,3408.9140625
FDB57,OUT019,1715.9140625
FDU07,OUT018,2196.9140625
FDW20,OUT046,2062.9140625
FDW43,OUT027,5157.9140625
FDA32,OUT013,3502.9140625
FDG56,OUT049,1114.9140625
FDV55,OUT035,2378.9140625
FDD45,OUT049,1594.9140625
FDT56,OUT046,1080.9140625
FDC56,OUT010,22.9140625
FDJ08,OUT013,3060.9140625
FDC20,OUT013,994.9140625
FDJ56,OUT046,1692.9140625
FDB20,OUT019,-616.0859375
FDR31,OUT045,2454.9140625
FDK08,OUT035,1708.9140625
FDA19,OUT035,2144.9140625
FDE08,OUT046,2485.9140625
FDP56,OUT019,-1041.0859375
FDX44,OUT046,1525.9140625
FDS07,OUT045,1897.9140625
FDC09,OUT027,3198.9140625
FDT08,OUT010,540.9140625
FDC08,OUT035,3668.9140625
FDT20,OUT017,798.9140625
FDH32,OUT019,-305.0859375
FDQ31,OUT046,1552.9140625
FDQ19,OUT017,4047.9140625
FDK56,OUT019,1050.9140625
FDO56,OUT027,3430.9140625
FDL32,OUT046,1934.9140625
FDA07,OUT046,2125.9140625
FDA55,OUT035,3660.9140625
FDS20,OUT027,4408.9140625
FDC33,OUT010,1328.9140625
FDQ55,OUT013,1977.9140625
FDR08,OUT013,1864.9140625
FDR44,OUT013,2196.9140625
FDI56,OUT019,-439.0859375
FDG20,OUT027,4316.9140625
FDI32,OUT017,1964.9140625
FDJ32,OUT049,1106.9140625
FDA55,OUT017,3745.9140625
FDC45,OUT013,2749.9140625
FDE21,OUT010,24.9140625
FDJ20,OUT035,2112.9140625
FDV43,OUT035,788.9140625
FDZ32,OUT027,3231.9140625
FDU31,OUT013,3556.9140625
FDE20,OUT027,4231.9140625
FDO56,OUT046,2005.9140625
FDA19,OUT027,3559.9140625
FDW07,OUT018,1205.9140625
FDG56,OUT046,1138.9140625
FDW43,OUT018,3412.9140625
FDE56,OUT018,800.9140625
FDW08,OUT017,1870.9140625
FDU43,OUT035,3848.9140625
FDV44,OUT018,2804.9140625
FDW32,OUT049,1484.9140625
FDW19,OUT013,1882.9140625
FDN31,OUT035,3114.9140625
FDN32,OUT046,3047.9140625
FDE20,OUT045,2789.9140625
FDP56,OUT013,914.9140625
FDZ43,OUT045,3941.9140625
FDN32,OUT013,2970.9140625
FDV07,OUT013,1832.9140625
FDP07,OUT049,3219.9140625
FDY19,OUT027,3374.9140625
FDO08,OUT027,4156.9140625
FDX43,OUT019,804.9140625
FDV07,OUT035,1856.9140625
FDB57,OUT018,3317.9140625
