Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB28,OUT027,5329.314724444443
FDI27,OUT035,796.6660672268905
FDS50,OUT018,3327.952582926828
DRE27,OUT017,1559.342975268818
FDX26,OUT018,3387.2047231707297
FDB40,OUT046,2660.950403030303
FDQ14,OUT017,2490.526886705202
FDB52,OUT046,4027.3409750000005
FDT50,OUT017,1559.342975268818
FDU26,OUT045,2140.5192583333323
FDY14,OUT010,584.7577647727273
FDF40,OUT045,4161.868242857142
FDV14,OUT045,1213.5094930693065
DRF51,OUT027,1378.263185276074
FDZ38,OUT045,3104.1898299065424
FDF40,OUT018,3327.952582926828
FDS02,OUT035,3105.0415249999996
FDS14,OUT019,346.89728372093043
FDJ03,OUT035,796.6660672268905
FDE39,OUT049,1864.5118683333321
FDM39,OUT019,425.93559145299173
FDE40,OUT046,933.6314425287359
FDV50,OUT045,2065.183112280702
FDW14,OUT027,2517.882088484848
FDY26,OUT045,3717.6324421768704
DRH51,OUT017,1335.1786749999997
FDE52,OUT049,1213.5094930693065
FDZ15,OUT018,1752.2524399999995
FDE52,OUT018,1335.1786749999997
FDB40,OUT017,2660.950403030303
DRH51,OUT046,1441.411082758621
FDJ03,OUT049,796.6660672268905
DRH39,OUT035,1226.1860613861381
FDW38,OUT013,795.2466764227643
FDQ26,OUT010,165.9185816513762
FDE39,OUT046,1800.1922229508198
FDC51,OUT027,3242.062071532848
FDZ14,OUT013,2140.5192583333323
FDA26,OUT049,3731.42033502538
FDC39,OUT049,3731.42033502538
FDY02,OUT046,4027.3409750000005
DRH51,OUT045,1335.1786749999997
DRG03,OUT035,2894.2207107142867
FDZ27,OUT027,1378.263185276074
DRG51,OUT035,2894.2207107142867
FDI15,OUT018,3327.952582926828
FDD52,OUT045,1784.4287381818185
FDV14,OUT019,219.21852093023253
FDB27,OUT013,2793.8219167785237
FDB28,OUT049,3105.0415249999996
FDZ26,OUT045,3731.42033502538
FDZ38,OUT035,2888.4910101123596
FDR02,OUT035,1661.693196078431
DRF51,OUT035,677.1027476190477
FDF39,OUT017,4425.298447058823
FDI15,OUT010,584.7577647727273
FDJ15,OUT045,3387.2047231707297
FDJ15,OUT019,482.6995426229509
FDB15,OUT045,4027.3409750000005
FDA03,OUT045,2453.7477006993
DRH03,OUT045,1559.342975268818
FDC39,OUT027,5329.314724444443
DRE03,OUT027,1378.263185276074
FDG52,OUT046,796.6660672268905
FDF41,OUT035,3731.42033502538
FDT04,OUT013,507.04640366972467
FDN40,OUT045,2490.526886705202
FDB53,OUT046,2660.950403030303
FDQ16,OUT027,2517.882088484848
FDE28,OUT027,6280.890879999997
FDS28,OUT046,933.6314425287359
FDO16,OUT035,1498.2394086206893
FDT28,OUT019,346.89728372093043
FDV04,OUT017,2222.6712822580653
FDV40,OUT049,1103.1862133333336
FDG28,OUT035,4161.868242857142
FDZ40,OUT019,165.9185816513762
FDO16,OUT017,1213.5094930693065
FDT52,OUT027,6280.890879999997
FDW40,OUT013,2227.6349584158415
FDC53,OUT017,1559.342975268818
FDG17,OUT019,584.7577647727273
FDH52,OUT010,165.9185816513762
FDH40,OUT019,219.21852093023253
FDG28,OUT027,6280.890879999997
FDO16,OUT027,2517.882088484848
FDP52,OUT045,3731.42033502538
FDS52,OUT049,1661.693196078431
FDC05,OUT045,3105.0415249999996
FDZ40,OUT035,933.6314425287359
FDL04,OUT019,219.21852093023253
FDR16,OUT013,3358.0237087378637
FDY04,OUT013,2894.2207107142867
FDK40,OUT017,4425.298447058823
FDN52,OUT049,1335.1786749999997
FDI40,OUT027,2517.882088484848
FDJ40,OUT018,1372.688490740741
FDH52,OUT049,933.6314425287359
FDQ16,OUT018,1372.688490740741
FDH28,OUT010,92.67548155339804
FDV28,OUT019,92.67548155339804
FDE28,OUT017,3731.42033502538
FDC28,OUT010,281.4820818181818
FDD28,OUT019,165.9185816513762
FDC53,OUT019,219.21852093023253
FDT04,OUT046,677.1027476190477
FDR16,OUT027,5329.314724444443
FDR40,OUT045,1498.2394086206893
FDW04,OUT017,2140.5192583333323
FDK52,OUT017,3731.42033502538
FDP16,OUT027,6280.890879999997
FDI04,OUT049,3105.0415249999996
FDH05,OUT013,3358.0237087378637
FDD41,OUT018,1372.688490740741
FDP40,OUT018,1372.688490740741
FDM40,OUT035,2227.6349584158415
FDG05,OUT017,2222.6712822580653
FDK28,OUT013,4425.298447058823
FDI52,OUT027,3242.062071532848
FDW16,OUT035,1441.411082758621
FDR28,OUT010,425.93559145299173
FDI53,OUT013,2611.459542342342
FDM16,OUT049,1103.1862133333336
FDF41,OUT019,584.7577647727273
FDH16,OUT045,1441.411082758621
FDY16,OUT035,3387.2047231707297
FDF29,OUT045,2282.978881481481
FDC28,OUT049,1879.0540499999997
FDJ41,OUT027,6280.890879999997
FDQ52,OUT045,4027.3409750000005
FDQ28,OUT045,2894.2207107142867
FDK52,OUT019,584.7577647727273
FDY52,OUT027,1378.263185276074
FDV52,OUT010,281.4820818181818
FDK16,OUT049,1559.342975268818
FDD17,OUT018,3327.952582926828
FDS52,OUT013,1661.693196078431
FDU40,OUT027,5329.314724444443
FDU52,OUT046,2222.6712822580653
FDI05,OUT018,1335.1786749999997
FDH53,OUT049,1213.5094930693065
FDA52,OUT046,2551.843596747969
FDG28,OUT018,3327.952582926828
FDB05,OUT017,4425.298447058823
FDC53,OUT045,1559.342975268818
FDX28,OUT049,1559.342975268818
FDU28,OUT035,3323.1396415841596
FDE41,OUT013,1498.2394086206893
FDU16,OUT035,1226.1860613861381
FDW16,OUT045,1441.411082758621
FDX28,OUT013,1879.0540499999997
FDT28,OUT027,4117.3177126315795
FDR28,OUT027,4117.3177126315795
FDY52,OUT035,933.6314425287359
FDY28,OUT049,3731.42033502538
FDF17,OUT027,5329.314724444443
FDK52,OUT046,3358.0237087378637
FDJ28,OUT013,2793.8219167785237
FDP40,OUT045,1879.0540499999997
FDU52,OUT013,2222.6712822580653
FDG04,OUT013,2778.9892779999996
FDR52,OUT046,3323.1396415841596
FDE29,OUT035,933.6314425287359
FDC41,OUT018,1103.1862133333336
FDG40,OUT049,583.8145788617882
FDK28,OUT035,4425.298447058823
FDA16,OUT049,3717.6324421768704
FDA40,OUT045,1335.1786749999997
FDK40,OUT035,4425.298447058823
FDO04,OUT013,795.2466764227643
FDK41,OUT018,1335.1786749999997
FDW52,OUT046,2894.2207107142867
FDS40,OUT035,583.8145788617882
FDJ53,OUT045,2065.183112280702
FDO28,OUT045,2065.183112280702
FDF29,OUT017,2282.978881481481
FDI53,OUT019,425.93559145299173
FDD53,OUT035,677.1027476190477
FDT04,OUT049,677.1027476190477
FDY04,OUT019,425.93559145299173
FDF41,OUT013,3358.0237087378637
FDF28,OUT045,2140.5192583333323
FDJ40,OUT017,1784.4287381818185
FDX16,OUT049,2660.950403030303
FDY16,OUT018,3387.2047231707297
FDZ28,OUT027,3242.062071532848
FDR16,OUT010,584.7577647727273
FDD28,OUT035,933.6314425287359
FDM28,OUT035,3387.2047231707297
FDF16,OUT018,2232.8470218487396
FDB41,OUT013,711.0628208695654
FDJ28,OUT018,2793.8219167785237
FDE04,OUT046,2551.843596747969
FDN16,OUT027,2517.882088484848
FDR16,OUT019,584.7577647727273
FDB29,OUT027,3242.062071532848
FDE17,OUT019,346.89728372093043
FDB05,OUT035,4425.298447058823
FDH16,OUT010,219.21852093023253
FDA40,OUT027,2517.882088484848
FDF52,OUT046,3387.2047231707297
FDQ28,OUT018,2232.8470218487396
FDD29,OUT045,4027.3409750000005
FDJ53,OUT013,1864.5118683333321
FDQ28,OUT035,2660.950403030303
FDR04,OUT035,1559.342975268818
FDG40,OUT035,583.8145788617882
FDL04,OUT045,1548.6861522123897
FDO40,OUT045,2660.950403030303
FDU28,OUT049,3323.1396415841596
FDQ04,OUT027,1378.263185276074
FDD17,OUT027,6280.890879999997
FDO16,OUT013,1498.2394086206893
FDU04,OUT045,2282.978881481481
FDL52,OUT035,677.1027476190477
FDF28,OUT010,281.4820818181818
FDA28,OUT019,281.4820818181818
FDE05,OUT018,2232.8470218487396
FDJ16,OUT027,1378.263185276074
FDN52,OUT010,219.21852093023253
FDU04,OUT017,2282.978881481481
FDI41,OUT049,2453.7477006993
FDF41,OUT010,584.7577647727273
FDE05,OUT035,2490.526886705202
FDT52,OUT013,4161.868242857142
FDX40,OUT027,1378.263185276074
FDI40,OUT013,1559.342975268818
FDV52,OUT035,1800.1922229508198
FDE53,OUT018,1372.688490740741
FDF17,OUT013,2793.8219167785237
FDE28,OUT018,3327.952582926828
FDI53,OUT027,4117.3177126315795
FDR40,OUT046,1498.2394086206893
FDQ28,OUT019,346.89728372093043
FDL16,OUT027,1378.263185276074
FDE29,OUT010,165.9185816513762
FDL28,OUT027,6280.890879999997
FDE17,OUT018,2232.8470218487396
FDN40,OUT018,2232.8470218487396
FDL16,OUT010,92.67548155339804
FDJ52,OUT046,2222.6712822580653
FDP52,OUT013,3358.0237087378637
FDG28,OUT013,4161.868242857142
FDF17,OUT018,2793.8219167785237
FDM28,OUT027,5329.314724444443
FDN40,OUT049,2222.6712822580653
FDZ16,OUT049,3105.0415249999996
FDI16,OUT019,165.9185816513762
FDW40,OUT017,2227.6349584158415
FDC28,OUT018,1372.688490740741
FDU16,OUT018,1335.1786749999997
FDI05,OUT027,2517.882088484848
FDV16,OUT027,1378.263185276074
FDM52,OUT027,4117.3177126315795
FDW40,OUT049,2227.6349584158415
FDQ16,OUT046,1661.693196078431
FDY16,OUT049,3387.2047231707297
FDH52,OUT018,795.2466764227643
FDB53,OUT013,2660.950403030303
FDG05,OUT035,2222.6712822580653
FDU52,OUT017,2222.6712822580653
FDH52,OUT046,933.6314425287359
FDZ16,OUT045,3105.0415249999996
FDQ04,OUT035,677.1027476190477
FDK04,OUT035,933.6314425287359
FDS04,OUT049,2227.6349584158415
FDQ28,OUT010,346.89728372093043
FDO28,OUT018,1752.2524399999995
FDR16,OUT045,3731.42033502538
FDU28,OUT045,3323.1396415841596
FDW40,OUT045,2227.6349584158415
FDW52,OUT018,2232.8470218487396
FDM16,OUT035,1103.1862133333336
FDQ04,OUT013,507.04640366972467
FDG04,OUT027,5329.314724444443
FDV40,OUT027,1378.263185276074
FDD28,OUT045,933.6314425287359
FDV40,OUT018,1103.1862133333336
FDP04,OUT013,1103.1862133333336
FDM04,OUT019,165.9185816513762
FDL16,OUT045,796.6660672268905
FDT16,OUT010,584.7577647727273
FDN16,OUT018,1372.688490740741
FDW16,OUT017,1213.5094930693065
FDQ52,OUT010,584.7577647727273
FDF53,OUT018,2888.4910101123596
FDZ04,OUT035,1103.1862133333336
FDM04,OUT045,796.6660672268905
FDH04,OUT035,1498.2394086206893
FDY40,OUT049,796.6660672268905
FDY28,OUT027,5329.314724444443
FDG52,OUT045,796.6660672268905
FDW04,OUT035,2140.5192583333323
FDG04,OUT049,2778.9892779999996
FDX28,OUT017,1879.0540499999997
FDW04,OUT013,2140.5192583333323
FDD53,OUT045,677.1027476190477
FDI28,OUT010,165.9185816513762
FDT52,OUT045,4161.868242857142
FDB05,OUT018,3327.952582926828
FDM16,OUT013,1103.1862133333336
FDG04,OUT017,2778.9892779999996
FDQ04,OUT017,677.1027476190477
FDH04,OUT027,2517.882088484848
FDX52,OUT046,3187.061782524271
FDS40,OUT046,583.8145788617882
FDH41,OUT017,3731.42033502538
FDH04,OUT013,1498.2394086206893
FDA28,OUT045,2140.5192583333323
FDD16,OUT027,1378.263185276074
FDM40,OUT010,346.89728372093043
FDJ16,OUT013,795.2466764227643
FDI05,OUT019,165.9185816513762
FDF29,OUT046,2282.978881481481
FDG40,OUT018,507.04640366972467
FDY40,OUT035,796.6660672268905
FDM16,OUT017,1103.1862133333336
FDH41,OUT018,3327.952582926828
FDR16,OUT017,3731.42033502538
FDF28,OUT019,281.4820818181818
FDN28,OUT045,1879.0540499999997
FDA52,OUT010,425.93559145299173
FDP40,OUT027,3242.062071532848
FDJ41,OUT049,4027.3409750000005
FDB29,OUT046,2017.4411908256889
FDH40,OUT049,1335.1786749999997
FDB41,OUT017,711.0628208695654
FDN28,OUT027,2517.882088484848
FDP04,OUT017,1103.1862133333336
FDJ16,OUT045,933.6314425287359
FDA28,OUT013,2140.5192583333323
FDL28,OUT045,3731.42033502538
FDT04,OUT019,92.67548155339804
FDJ28,OUT045,3187.061782524271
FDH52,OUT035,933.6314425287359
FDU16,OUT046,1226.1860613861381
FDW28,OUT049,3105.0415249999996
FDK16,OUT019,219.21852093023253
FDG40,OUT013,507.04640366972467
FDZ28,OUT019,281.4820818181818
FDV52,OUT019,281.4820818181818
FDE53,OUT019,281.4820818181818
FDD28,OUT013,795.2466764227643
FDG53,OUT027,3242.062071532848
FDP04,OUT019,165.9185816513762
FDS04,OUT027,3242.062071532848
FDX28,OUT010,219.21852093023253
FDB41,OUT027,1378.263185276074
FDG53,OUT046,2227.6349584158415
FDG16,OUT027,5329.314724444443
FDK04,OUT018,795.2466764227643
FDB17,OUT018,2888.4910101123596
FDH28,OUT013,507.04640366972467
FDH17,OUT027,2517.882088484848
FDB41,OUT049,796.6660672268905
FDV28,OUT049,583.8145788617882
FDV28,OUT045,583.8145788617882
FDT52,OUT019,584.7577647727273
FDW40,OUT027,3242.062071532848
FDM40,OUT018,1752.2524399999995
FDN52,OUT017,1335.1786749999997
FDE04,OUT017,2888.4910101123596
FDG28,OUT045,4161.868242857142
FDD53,OUT013,507.04640366972467
FDE05,OUT049,2490.526886705202
FDA52,OUT018,2888.4910101123596
FDT28,OUT018,2232.8470218487396
FDQ04,OUT018,507.04640366972467
FDO04,OUT049,933.6314425287359
FDR40,OUT018,1213.5094930693065
FDG05,OUT013,2222.6712822580653
FDN52,OUT013,1226.1860613861381
FDU16,OUT017,1335.1786749999997
FDC28,OUT035,1879.0540499999997
FDQ16,OUT019,281.4820818181818
FDX16,OUT027,4117.3177126315795
FDM16,OUT027,1378.263185276074
FDI05,OUT045,1103.1862133333336
FDU52,OUT049,2222.6712822580653
FDE41,OUT027,2517.882088484848
FDA52,OUT017,2888.4910101123596
FDE29,OUT017,795.2466764227643
FDD17,OUT019,584.7577647727273
FDB53,OUT018,2232.8470218487396
FDN52,OUT046,1441.411082758621
FDG52,OUT017,677.1027476190477
FDW04,OUT018,1752.2524399999995
FDU28,OUT010,482.6995426229509
FDW16,OUT010,219.21852093023253
FDG04,OUT046,2778.9892779999996
FDM40,OUT027,3242.062071532848
FDO40,OUT013,2660.950403030303
FDD05,OUT035,2282.978881481481
FDC17,OUT019,584.7577647727273
FDK52,OUT035,3731.42033502538
FDF28,OUT013,2140.5192583333323
FDO40,OUT035,2660.950403030303
FDP16,OUT045,4161.868242857142
FDE53,OUT049,1661.693196078431
FDI04,OUT017,3105.0415249999996
FDB53,OUT019,346.89728372093043
FDF29,OUT010,281.4820818181818
FDG41,OUT027,3242.062071532848
FDI40,OUT019,219.21852093023253
FDI04,OUT010,482.6995426229509
FDR52,OUT049,3323.1396415841596
FDF53,OUT027,5329.314724444443
FDE53,OUT035,1661.693196078431
FDF28,OUT018,1752.2524399999995
FDL28,OUT017,3731.42033502538
FDK04,OUT049,933.6314425287359
FDB05,OUT045,3731.42033502538
FDI16,OUT017,711.0628208695654
FDU04,OUT027,3242.062071532848
FDU40,OUT049,2793.8219167785237
FDQ40,OUT045,2551.843596747969
FDA28,OUT049,2140.5192583333323
FDD16,OUT017,1103.1862133333336
FDD53,OUT046,677.1027476190477
FDT16,OUT017,4425.298447058823
FDR40,OUT035,1498.2394086206893
FDN52,OUT035,1441.411082758621
FDL16,OUT046,796.6660672268905
FDI41,OUT010,346.89728372093043
FDH04,OUT010,219.21852093023253
FDA16,OUT045,3717.6324421768704
FDH16,OUT035,1441.411082758621
FDZ04,OUT018,795.2466764227643
FDW16,OUT019,219.21852093023253
FDI53,OUT010,346.89728372093043
FDY40,OUT027,1378.263185276074
FDF53,OUT045,3387.2047231707297
FDR16,OUT046,3358.0237087378637
FDG29,OUT018,507.04640366972467
FDZ40,OUT046,933.6314425287359
FDV04,OUT018,2232.8470218487396
FDC05,OUT019,584.7577647727273
FDU40,OUT019,482.6995426229509
FDF28,OUT035,2140.5192583333323
FDJ28,OUT049,2793.8219167785237
FDB17,OUT035,2888.4910101123596
FDM40,OUT049,2227.6349584158415
FDI53,OUT046,2222.6712822580653
FDG16,OUT035,3731.42033502538
FDD53,OUT018,507.04640366972467
FDL16,OUT035,677.1027476190477
FDY52,OUT018,795.2466764227643
FDX52,OUT049,2793.8219167785237
FDE53,OUT013,1661.693196078431
FDD16,OUT018,1103.1862133333336
FDD05,OUT010,281.4820818181818
FDI52,OUT046,2065.183112280702
FDF17,OUT019,584.7577647727273
FDP40,OUT017,2017.4411908256889
FDC41,OUT045,1103.1862133333336
FDG53,OUT045,1864.5118683333321
FDZ40,OUT013,795.2466764227643
FDG28,OUT010,584.7577647727273
FDZ28,OUT013,2140.5192583333323
FDN28,OUT013,1879.0540499999997
FDE16,OUT013,3717.6324421768704
FDX40,OUT018,507.04640366972467
FDX52,OUT027,5329.314724444443
FDQ04,OUT045,677.1027476190477
FDM16,OUT045,1103.1862133333336
FDG05,OUT018,2232.8470218487396
FDC05,OUT027,5329.314724444443
FDY04,OUT046,2894.2207107142867
FDJ53,OUT010,281.4820818181818
FDN16,OUT019,219.21852093023253
FDM52,OUT013,2660.950403030303
FDH05,OUT017,3731.42033502538
FDE16,OUT035,3717.6324421768704
FDF53,OUT017,3387.2047231707297
FDX52,OUT013,2793.8219167785237
FDE28,OUT045,3731.42033502538
FDO28,OUT017,2065.183112280702
FDI16,OUT045,933.6314425287359
FDH41,OUT049,3731.42033502538
FDZ52,OUT045,1548.6861522123897
FDC05,OUT046,3105.0415249999996
FDW04,OUT049,2140.5192583333323
FDS16,OUT046,2660.950403030303
FDN40,OUT027,4117.3177126315795
FDL40,OUT017,1559.342975268818
FDD16,OUT045,1103.1862133333336
FDH16,OUT018,1335.1786749999997
FDY52,OUT010,165.9185816513762
FDN52,OUT018,1335.1786749999997
FDD16,OUT013,1226.1860613861381
FDG28,OUT049,4161.868242857142
FDC17,OUT045,3717.6324421768704
FDC29,OUT045,2017.4411908256889
FDN16,OUT035,1784.4287381818185
FDO04,OUT035,933.6314425287359
FDY40,OUT045,796.6660672268905
FDR40,OUT019,165.9185816513762
FDK16,OUT046,1559.342975268818
FDI28,OUT017,1226.1860613861381
FDJ53,OUT019,281.4820818181818
FDE28,OUT046,3358.0237087378637
FDF17,OUT035,3187.061782524271
FDI28,OUT035,1226.1860613861381
FDU16,OUT027,2517.882088484848
FDZ04,OUT027,1378.263185276074
FDG17,OUT045,4161.868242857142
FDJ52,OUT013,2222.6712822580653
FDH05,OUT010,584.7577647727273
FDF16,OUT035,2490.526886705202
FDE41,OUT018,1335.1786749999997
FDH17,OUT018,1372.688490740741
FDJ41,OUT045,4027.3409750000005
FDX28,OUT045,1559.342975268818
FDM52,OUT049,2660.950403030303
FDO28,OUT046,1800.1922229508198
FDY28,OUT046,3358.0237087378637
FDW40,OUT019,281.4820818181818
FDE17,OUT027,4117.3177126315795
FDK41,OUT019,219.21852093023253
FDG29,OUT045,677.1027476190477
FDD28,OUT018,795.2466764227643
FDV40,OUT010,165.9185816513762
FDM40,OUT045,2227.6349584158415
FDC28,OUT013,1879.0540499999997
FDH04,OUT049,1213.5094930693065
FDH41,OUT010,584.7577647727273
FDQ04,OUT046,677.1027476190477
FDZ52,OUT010,281.4820818181818
FDL04,OUT018,1372.688490740741
FDP52,OUT049,3731.42033502538
FDK41,OUT010,219.21852093023253
FDJ04,OUT027,3242.062071532848
FDC53,OUT049,1559.342975268818
FDV52,OUT027,3242.062071532848
FDR40,OUT017,1213.5094930693065
FDJ04,OUT017,2065.183112280702
FDA40,OUT010,219.21852093023253
FDI53,OUT045,2611.459542342342
FDK28,OUT045,4027.3409750000005
FDU52,OUT010,346.89728372093043
FDM04,OUT027,1378.263185276074
FDJ40,OUT049,1784.4287381818185
FDT04,OUT027,1378.263185276074
FDV52,OUT013,1800.1922229508198
FDH53,OUT027,2517.882088484848
FDU28,OUT013,3323.1396415841596
FDS28,OUT019,165.9185816513762
FDG41,OUT045,1784.4287381818185
FDU40,OUT017,3187.061782524271
FDT16,OUT035,4425.298447058823
FDH04,OUT045,1498.2394086206893
FDA16,OUT013,3717.6324421768704
FDQ28,OUT049,2660.950403030303
FDL40,OUT046,1559.342975268818
FDC41,OUT035,1103.1862133333336
FDC05,OUT013,3105.0415249999996
FDL52,OUT045,583.8145788617882
FDH53,OUT045,1226.1860613861381
FDP16,OUT035,4161.868242857142
FDY28,OUT010,584.7577647727273
FDP16,OUT013,4161.868242857142
FDR28,OUT013,2894.2207107142867
FDI40,OUT049,1784.4287381818185
FDJ40,OUT045,1784.4287381818185
FDG41,OUT013,1784.4287381818185
FDK04,OUT013,795.2466764227643
FDY16,OUT017,3387.2047231707297
FDH40,OUT035,1226.1860613861381
FDG40,OUT019,92.67548155339804
FDG17,OUT046,4161.868242857142
FDG17,OUT035,4161.868242857142
FDJ28,OUT035,3187.061782524271
FDJ40,OUT046,1784.4287381818185
FDZ40,OUT010,165.9185816513762
FDT16,OUT013,4425.298447058823
FDZ16,OUT018,3323.1396415841596
FDZ28,OUT049,2140.5192583333323
FDZ28,OUT035,2140.5192583333323
FDP52,OUT019,584.7577647727273
FDI05,OUT013,1103.1862133333336
FDX40,OUT049,677.1027476190477
FDA52,OUT019,425.93559145299173
FDF28,OUT049,2140.5192583333323
FDQ52,OUT046,4027.3409750000005
FDL52,OUT049,677.1027476190477
FDW28,OUT017,3105.0415249999996
FDL40,OUT049,1559.342975268818
FDL28,OUT018,3327.952582926828
FDH52,OUT045,1103.1862133333336
FDE04,OUT027,5329.314724444443
FDR28,OUT045,2894.2207107142867
FDD41,OUT035,1879.0540499999997
FDE16,OUT046,3717.6324421768704
FDK41,OUT049,1335.1786749999997
FDG17,OUT013,4161.868242857142
FDL28,OUT049,3731.42033502538
FDM28,OUT018,2888.4910101123596
FDN52,OUT045,1335.1786749999997
FDZ16,OUT046,3323.1396415841596
FDV16,OUT045,583.8145788617882
FDW52,OUT045,2894.2207107142867
FDJ41,OUT019,584.7577647727273
FDO04,OUT045,933.6314425287359
FDI05,OUT035,1103.1862133333336
FDF05,OUT019,584.7577647727273
FDD16,OUT049,1103.1862133333336
FDH52,OUT013,1103.1862133333336
FDK16,OUT017,1559.342975268818
FDF17,OUT046,3187.061782524271
FDP04,OUT035,933.6314425287359
FDJ52,OUT027,4117.3177126315795
FDX16,OUT017,2660.950403030303
FDK28,OUT049,4027.3409750000005
FDA40,OUT018,1335.1786749999997
FDG41,OUT046,1784.4287381818185
FDW52,OUT035,2894.2207107142867
FDX28,OUT046,1559.342975268818
FDH40,OUT045,1226.1860613861381
FDU52,OUT035,2222.6712822580653
FDN04,OUT049,2551.843596747969
FDI16,OUT049,796.6660672268905
FDU04,OUT013,2282.978881481481
FDI53,OUT018,2232.8470218487396
FDT40,OUT049,2065.183112280702
FDG40,OUT045,583.8145788617882
FDM28,OUT017,2888.4910101123596
FDB05,OUT013,3358.0237087378637
FDP28,OUT027,6280.890879999997
FDS40,OUT018,507.04640366972467
FDA16,OUT017,3717.6324421768704
FDF04,OUT027,6280.890879999997
FDW16,OUT018,1213.5094930693065
FDG16,OUT018,3327.952582926828
FDH56,OUT046,1800.1922229508198
FDT44,OUT017,1800.1922229508198
FDQ56,OUT045,1335.1786749999997
FDA31,OUT013,2888.4910101123596
FDE21,OUT035,1800.1922229508198
FDU31,OUT027,5329.314724444443
FDY19,OUT010,281.4820818181818
FDS31,OUT017,3387.2047231707297
FDJ20,OUT017,2140.5192583333323
FDV44,OUT027,5329.314724444443
FDR07,OUT017,1559.342975268818
FDV56,OUT035,1784.4287381818185
FDB33,OUT010,346.89728372093043
FDE21,OUT013,1800.1922229508198
FDJ08,OUT027,5329.314724444443
FDM20,OUT045,4161.868242857142
FDH08,OUT013,4161.868242857142
FDS20,OUT046,3387.2047231707297
FDK44,OUT049,2551.843596747969
FDH08,OUT018,3327.952582926828
FDC09,OUT035,1784.4287381818185
FDF32,OUT035,3187.061782524271
FDM44,OUT046,1661.693196078431
FDQ07,OUT019,584.7577647727273
FDZ56,OUT046,2894.2207107142867
FDA56,OUT018,1752.2524399999995
FDM20,OUT049,4161.868242857142
FDD08,OUT010,92.67548155339804
FDY19,OUT017,1800.1922229508198
FDU43,OUT045,4161.868242857142
FDI44,OUT035,1226.1860613861381
FDP31,OUT045,1103.1862133333336
FDI56,OUT049,1335.1786749999997
FDU07,OUT027,4117.3177126315795
FDR31,OUT010,346.89728372093043
FDM32,OUT035,1441.411082758621
FDB33,OUT027,4117.3177126315795
FDK56,OUT046,3387.2047231707297
FDW20,OUT018,1752.2524399999995
FDD32,OUT010,219.21852093023253
FDF32,OUT017,2793.8219167785237
FDN31,OUT018,3323.1396415841596
FDN20,OUT049,2453.7477006993
FDV56,OUT049,1784.4287381818185
FDX32,OUT046,2660.950403030303
FDY08,OUT035,2140.5192583333323
FDC44,OUT018,1752.2524399999995
FDB45,OUT035,1661.693196078431
FDZ43,OUT017,4161.868242857142
FDU08,OUT046,1559.342975268818
FDV43,OUT019,92.67548155339804
FDP20,OUT017,1864.5118683333321
FDK32,OUT046,2660.950403030303
FDT31,OUT035,2778.9892779999996
FDE09,OUT046,1661.693196078431
FDG45,OUT049,3731.42033502538
FDC09,OUT046,1784.4287381818185
FDH45,OUT027,1378.263185276074
FDV32,OUT046,1103.1862133333336
FDS32,OUT013,2140.5192583333323
FDP31,OUT013,1103.1862133333336
FDE45,OUT010,425.93559145299173
FDS20,OUT018,3387.2047231707297
FDY31,OUT010,346.89728372093043
FDF45,OUT027,1378.263185276074
FDB57,OUT049,3717.6324421768704
FDM32,OUT017,1441.411082758621
FDU44,OUT013,2894.2207107142867
FDR56,OUT046,3105.0415249999996
FDB21,OUT049,3731.42033502538
FDQ55,OUT017,2017.4411908256889
FDZ19,OUT045,2551.843596747969
FDB09,OUT027,3242.062071532848
FDT44,OUT035,1800.1922229508198
FDK32,OUT013,2660.950403030303
FDV08,OUT035,677.1027476190477
FDS07,OUT027,3242.062071532848
FDG32,OUT018,3327.952582926828
FDS08,OUT049,2551.843596747969
FDQ19,OUT035,4161.868242857142
FDD09,OUT035,2888.4910101123596
FDX07,OUT017,3387.2047231707297
FDR07,OUT035,1559.342975268818
FDF20,OUT017,3187.061782524271
FDP07,OUT010,482.6995426229509
FDT56,OUT049,933.6314425287359
FDP20,OUT027,3242.062071532848
FDA56,OUT017,2282.978881481481
FDB09,OUT013,1864.5118683333321
FDZ44,OUT027,3242.062071532848
FDQ32,OUT013,2140.5192583333323
FDD09,OUT010,425.93559145299173
FDX32,OUT013,2227.6349584158415
FDA08,OUT049,2611.459542342342
FDV31,OUT027,5329.314724444443
FDX08,OUT017,3387.2047231707297
FDD33,OUT046,3358.0237087378637
FDL08,OUT018,3327.952582926828
FDP19,OUT018,1752.2524399999995
FDK44,OUT013,2888.4910101123596
FDD32,OUT035,1226.1860613861381
FDC57,OUT017,2793.8219167785237
FDW08,OUT045,1548.6861522123897
FDQ07,OUT017,3731.42033502538
FDP08,OUT018,3105.0415249999996
FDU44,OUT046,2894.2207107142867
FDU32,OUT049,2282.978881481481
FDY56,OUT045,4161.868242857142
FDX08,OUT027,5329.314724444443
FDT20,OUT010,92.67548155339804
FDZ44,OUT013,1800.1922229508198
FDS08,OUT017,2888.4910101123596
FDO56,OUT049,1800.1922229508198
FDF08,OUT049,1335.1786749999997
FDX08,OUT013,3387.2047231707297
FDM44,OUT027,2517.882088484848
FDL44,OUT019,346.89728372093043
FDX43,OUT013,2611.459542342342
FDG20,OUT049,2551.843596747969
FDS07,OUT049,2017.4411908256889
